parsed_date,year,month,day_of_week,hour,category
2001-07-13 08:43:42,2001,7,Friday,8,work
2002-01-24 07:22:04,2002,1,Thursday,7,work
2001-09-28 07:29:39,2001,9,Friday,7,work
2001-07-20 08:56:39,2001,7,Friday,8,work
2001-05-03 15:48:14,2001,5,Thursday,15,work
2002-01-11 09:02:07,2002,1,Friday,9,work
2002-02-04 05:00:06,2002,2,Monday,5,work
2002-01-18 12:02:50,2002,1,Friday,12,work
2002-03-15 06:53:48,2002,3,Friday,6,work
2002-02-22 06:49:19,2002,2,Friday,6,work
2001-08-03 11:50:02,2001,8,Friday,11,work
2001-11-16 10:07:21,2001,11,Friday,10,work
2001-07-06 07:00:06,2001,7,Friday,7,work
2001-12-14 11:37:51,2001,12,Friday,11,work
2001-10-18 09:45:10,2001,10,Thursday,9,work
2001-06-18 06:50:21,2001,6,Monday,6,work
2001-10-05 08:52:45,2001,10,Friday,8,work
2002-02-08 07:26:16,2002,2,Friday,7,work
2001-11-09 19:01:59,2001,11,Friday,19,work
2001-05-03 15:50:48,2001,5,Thursday,15,work
2002-03-22 07:22:48,2002,3,Friday,7,work
2002-01-11 06:30:39,2002,1,Friday,6,work
2002-01-22 04:58:12,2002,1,Tuesday,4,work
2001-06-01 07:09:36,2001,6,Friday,7,work
2001-09-21 12:24:41,2001,9,Friday,12,work
2001-09-03 15:28:41,2001,9,Monday,15,work
2001-12-21 09:22:54,2001,12,Friday,9,work
2001-08-17 08:33:43,2001,8,Friday,8,work
2002-03-01 07:42:09,2002,3,Friday,7,work
2002-03-07 09:27:20,2002,3,Thursday,9,work
2002-02-22 09:08:32,2002,2,Friday,9,work
2002-02-21 05:38:28,2002,2,Thursday,5,work
2002-03-04 10:21:18,2002,3,Monday,10,work
2002-03-18 08:14:56,2002,3,Monday,8,work
2002-01-02 11:15:53,2002,1,Wednesday,11,work
2002-02-01 00:39:26,2002,2,Friday,0,notification
2002-03-20 09:35:18,2002,3,Wednesday,9,work
2001-05-07 15:03:31,2001,5,Monday,15,work
2002-02-12 05:55:29,2002,2,Tuesday,5,work
2002-02-22 08:46:59,2002,2,Friday,8,work
2002-03-18 07:55:34,2002,3,Monday,7,work
2002-03-04 08:17:25,2002,3,Monday,8,work
2002-01-18 08:57:26,2002,1,Friday,8,notification
2002-02-13 12:57:32,2002,2,Wednesday,12,work
2001-09-28 11:20:03,2001,9,Friday,11,work
2002-03-04 06:38:18,2002,3,Monday,6,personal
2002-02-01 08:34:04,2002,2,Friday,8,work
2001-08-29 06:05:22,2001,8,Wednesday,6,work
2002-03-20 09:59:57,2002,3,Wednesday,9,work
2002-03-20 09:33:57,2002,3,Wednesday,9,work
2002-03-12 11:32:10,2002,3,Tuesday,11,work
2001-08-22 13:15:45,2001,8,Wednesday,13,work
2001-01-28 21:58:00,2001,1,Sunday,21,work
2000-12-20 12:12:00,2000,12,Wednesday,12,work
2001-02-03 13:42:00,2001,2,Saturday,13,work
2000-12-22 13:27:00,2000,12,Friday,13,work
2001-01-09 19:47:00,2001,1,Tuesday,19,work
2001-01-25 01:39:00,2001,1,Thursday,1,work
2001-02-03 07:15:00,2001,2,Saturday,7,work
2001-01-09 12:17:00,2001,1,Tuesday,12,work
2001-01-09 16:41:00,2001,1,Tuesday,16,work
2000-12-20 13:00:00,2000,12,Wednesday,13,work
2001-02-01 14:03:00,2001,2,Thursday,14,work
2000-12-20 16:03:00,2000,12,Wednesday,16,work
2001-01-25 17:35:00,2001,1,Thursday,17,work
2002-03-12 14:40:52,2002,3,Tuesday,14,work
2000-11-09 13:09:00,2000,11,Thursday,13,work
2002-02-01 06:45:08,2002,2,Friday,6,work
2001-10-26 06:05:03,2001,10,Friday,6,work
2001-04-06 12:15:23,2001,4,Friday,12,work
2002-03-12 21:30:00,2002,3,Tuesday,21,work
2001-05-10 11:48:23,2001,5,Thursday,11,work
2001-11-20 11:57:18,2001,11,Tuesday,11,work
2000-11-06 15:56:00,2000,11,Monday,15,work
2001-08-31 14:56:16,2001,8,Friday,14,work
2001-10-11 12:45:25,2001,10,Thursday,12,work
2001-12-18 00:59:33,2001,12,Tuesday,0,work
2001-12-13 09:04:18,2001,12,Thursday,9,work
2001-12-18 07:11:19,2001,12,Tuesday,7,work
2001-10-22 08:55:10,2001,10,Monday,8,work
2002-02-08 15:33:51,2002,2,Friday,15,work
2001-08-02 08:00:29,2001,8,Thursday,8,work
2001-10-22 09:06:37,2001,10,Monday,9,work
2001-08-25 09:28:48,2001,8,Saturday,9,work
2001-08-15 16:33:31,2001,8,Wednesday,16,work
2001-10-24 16:07:09,2001,10,Wednesday,16,work
2001-09-18 07:43:12,2001,9,Tuesday,7,work
2001-08-07 12:55:42,2001,8,Tuesday,12,work
2001-07-28 09:28:45,2001,7,Saturday,9,work
2002-01-18 07:03:07,2002,1,Friday,7,work
2002-02-11 14:50:35,2002,2,Monday,14,work
2001-10-25 11:57:43,2001,10,Thursday,11,work
2001-09-12 16:24:58,2001,9,Wednesday,16,work
2001-08-06 12:32:20,2001,8,Monday,12,work
2002-03-25 07:58:19,2002,3,Monday,7,work
2001-11-12 12:15:25,2001,11,Monday,12,personal
2002-01-18 12:15:10,2002,1,Friday,12,work
2001-08-02 19:56:58,2001,8,Thursday,19,work
2001-10-09 14:34:12,2001,10,Tuesday,14,work
2001-09-13 05:23:59,2001,9,Thursday,5,work
2001-11-01 16:12:43,2001,11,Thursday,16,work
2002-01-03 15:31:41,2002,1,Thursday,15,work
2001-10-01 20:47:50,2001,10,Monday,20,work
2002-01-14 08:43:16,2002,1,Monday,8,work
2001-07-25 06:51:02,2001,7,Wednesday,6,personal
2002-03-04 14:58:18,2002,3,Monday,14,notification
2001-10-01 21:06:29,2001,10,Monday,21,work
2001-12-18 07:02:23,2001,12,Tuesday,7,work
2002-01-25 06:50:35,2002,1,Friday,6,work
2001-09-20 11:19:48,2001,9,Thursday,11,work
2001-08-29 15:36:55,2001,8,Wednesday,15,work
2001-07-23 09:01:44,2001,7,Monday,9,work
2001-07-30 11:06:12,2001,7,Monday,11,work
2002-02-06 07:00:39,2002,2,Wednesday,7,work
2002-01-11 11:41:23,2002,1,Friday,11,work
2001-08-14 11:01:14,2001,8,Tuesday,11,work
2001-08-29 09:27:54,2001,8,Wednesday,9,work
2001-07-28 07:59:43,2001,7,Saturday,7,notification
2002-01-03 16:01:52,2002,1,Thursday,16,work
2001-11-27 14:29:39,2001,11,Tuesday,14,work
2002-02-04 05:56:41,2002,2,Monday,5,work
2002-01-29 09:15:26,2002,1,Tuesday,9,work
2001-09-24 15:59:39,2001,9,Monday,15,work
2001-08-20 12:14:17,2001,8,Monday,12,work
2002-01-31 14:54:12,2002,1,Thursday,14,work
2001-09-26 11:25:47,2001,9,Wednesday,11,work
2001-08-20 11:29:43,2001,8,Monday,11,work
2001-11-01 15:34:15,2001,11,Thursday,15,work
2002-01-09 14:24:38,2002,1,Wednesday,14,work
2002-02-06 08:36:35,2002,2,Wednesday,8,work
2001-08-28 07:43:17,2001,8,Tuesday,7,work
2001-11-14 15:23:28,2001,11,Wednesday,15,work
2002-01-15 09:12:58,2002,1,Tuesday,9,work
2002-03-21 11:15:13,2002,3,Thursday,11,personal
2002-03-01 14:29:36,2002,3,Friday,14,work
2002-03-25 12:03:58,2002,3,Monday,12,work
2002-01-08 11:48:25,2002,1,Tuesday,11,work
2002-03-20 12:38:51,2002,3,Wednesday,12,work
2001-11-09 05:21:00,2001,11,Friday,5,work
2001-08-19 18:48:48,2001,8,Sunday,18,work
2002-03-05 12:38:31,2002,3,Tuesday,12,work
2002-03-25 12:57:48,2002,3,Monday,12,work
2001-08-14 06:38:10,2001,8,Tuesday,6,work
2002-01-30 09:48:36,2002,1,Wednesday,9,work
2002-01-04 06:50:20,2002,1,Friday,6,work
2002-02-12 14:40:04,2002,2,Tuesday,14,work
2001-08-02 07:55:38,2001,8,Thursday,7,personal
2002-03-18 10:41:38,2002,3,Monday,10,work
2002-03-22 09:40:25,2002,3,Friday,9,work
2001-10-22 08:54:15,2001,10,Monday,8,work
2001-09-23 15:47:09,2001,9,Sunday,15,work
2002-02-07 11:27:49,2002,2,Thursday,11,work
2001-10-20 11:01:17,2001,10,Saturday,11,work
2001-07-23 14:58:17,2001,7,Monday,14,work
2001-11-05 09:07:32,2001,11,Monday,9,work
2002-02-04 07:57:37,2002,2,Monday,7,work
2001-10-16 08:20:22,2001,10,Tuesday,8,work
2002-03-21 13:02:22,2002,3,Thursday,13,work
2001-11-26 07:06:17,2001,11,Monday,7,work
2001-09-05 10:09:04,2001,9,Wednesday,10,work
2002-01-07 07:27:32,2002,1,Monday,7,work
2001-11-27 06:41:03,2001,11,Tuesday,6,work
2001-09-20 11:16:45,2001,9,Thursday,11,work
2001-10-22 11:58:40,2001,10,Monday,11,work
2001-12-11 07:41:39,2001,12,Tuesday,7,work
2001-07-27 14:12:54,2001,7,Friday,14,work
2002-03-04 14:57:12,2002,3,Monday,14,work
2001-08-03 08:24:59,2001,8,Friday,8,work
2001-10-26 14:04:28,2001,10,Friday,14,work
2001-08-02 15:18:47,2001,8,Thursday,15,work
2001-11-26 07:35:39,2001,11,Monday,7,work
2001-08-25 09:52:07,2001,8,Saturday,9,work
2001-08-28 07:13:07,2001,8,Tuesday,7,work
2001-12-10 08:45:53,2001,12,Monday,8,work
2001-11-13 06:50:27,2001,11,Tuesday,6,work
2002-02-04 13:55:46,2002,2,Monday,13,work
2002-01-29 09:15:05,2002,1,Tuesday,9,work
2001-10-23 15:27:51,2001,10,Tuesday,15,work
2001-10-02 13:59:30,2001,10,Tuesday,13,work
2001-12-17 09:39:17,2001,12,Monday,9,work
2001-08-29 12:05:53,2001,8,Wednesday,12,work
2001-11-14 09:21:27,2001,11,Wednesday,9,personal
2001-12-26 06:54:29,2001,12,Wednesday,6,work
2001-09-24 06:03:35,2001,9,Monday,6,work
2001-08-25 08:18:45,2001,8,Saturday,8,work
2002-03-25 12:34:47,2002,3,Monday,12,work
2001-09-21 10:16:10,2001,9,Friday,10,work
2001-07-23 15:09:07,2001,7,Monday,15,work
2001-11-14 12:36:44,2001,11,Wednesday,12,work
2001-10-20 10:52:29,2001,10,Saturday,10,work
2001-09-12 08:57:28,2001,9,Wednesday,8,work
2001-12-20 12:07:45,2001,12,Thursday,12,work
2002-03-25 07:58:32,2002,3,Monday,7,work
2001-08-23 20:39:58,2001,8,Thursday,20,work
2001-10-12 10:51:26,2001,10,Friday,10,work
2002-01-04 13:01:39,2002,1,Friday,13,work
2001-09-18 13:18:50,2001,9,Tuesday,13,work
2001-08-30 09:20:20,2001,8,Thursday,9,work
2001-11-13 16:39:57,2001,11,Tuesday,16,work
2002-03-25 12:54:03,2002,3,Monday,12,work
2002-02-12 09:39:24,2002,2,Tuesday,9,work
2001-08-28 14:30:33,2001,8,Tuesday,14,work
2001-08-28 15:12:45,2001,8,Tuesday,15,work
2001-10-08 15:53:04,2001,10,Monday,15,work
2001-08-09 07:53:15,2001,8,Thursday,7,work
2001-08-29 07:26:11,2001,8,Wednesday,7,work
2002-01-14 11:41:21,2002,1,Monday,11,work
2001-09-23 16:14:03,2001,9,Sunday,16,work
2001-08-25 09:54:46,2001,8,Saturday,9,work
2001-10-28 15:50:26,2001,10,Sunday,15,work
2001-11-27 11:39:50,2001,11,Tuesday,11,work
2001-08-02 19:53:16,2001,8,Thursday,19,work
2002-01-10 11:53:06,2002,1,Thursday,11,work
2002-03-05 12:02:43,2002,3,Tuesday,12,work
2002-03-01 14:38:26,2002,3,Friday,14,work
2001-09-17 08:25:39,2001,9,Monday,8,work
2001-11-27 07:59:36,2001,11,Tuesday,7,work
2001-10-11 13:32:40,2001,10,Thursday,13,work
2002-01-17 14:19:54,2002,1,Thursday,14,work
2002-03-19 12:47:49,2002,3,Tuesday,12,work
2002-03-01 07:35:04,2002,3,Friday,7,work
2001-09-13 11:34:07,2001,9,Thursday,11,work
2001-07-30 07:39:04,2001,7,Monday,7,work
2002-01-29 11:27:22,2002,1,Tuesday,11,work
2001-12-17 10:58:02,2001,12,Monday,10,work
2002-01-29 12:40:05,2002,1,Tuesday,12,work
2001-08-28 07:39:08,2001,8,Tuesday,7,work
2002-01-28 13:54:42,2002,1,Monday,13,work
2002-01-04 07:53:34,2002,1,Friday,7,work
2001-09-24 15:25:31,2001,9,Monday,15,work
2001-08-03 07:05:06,2001,8,Friday,7,personal
2002-01-24 07:12:30,2002,1,Thursday,7,work
2001-08-29 16:38:59,2001,8,Wednesday,16,work
2002-01-23 11:56:21,2002,1,Wednesday,11,work
2001-10-16 06:52:11,2001,10,Tuesday,6,personal
2001-08-13 12:22:01,2001,8,Monday,12,work
2001-08-29 15:58:48,2001,8,Wednesday,15,work
2002-02-11 12:17:38,2002,2,Monday,12,work
2002-01-04 12:43:15,2002,1,Friday,12,work
2001-09-25 16:00:09,2001,9,Tuesday,16,personal
2002-01-07 07:30:46,2002,1,Monday,7,work
2001-08-16 05:53:10,2001,8,Thursday,5,work
2001-09-17 09:14:51,2001,9,Monday,9,work
2002-02-28 07:52:26,2002,2,Thursday,7,work
2002-03-04 14:56:09,2002,3,Monday,14,work
2002-01-24 07:44:14,2002,1,Thursday,7,work
2001-12-20 11:08:22,2001,12,Thursday,11,work
2001-10-31 06:22:06,2001,10,Wednesday,6,work
2001-11-15 12:08:33,2001,11,Thursday,12,work
2001-07-25 11:41:33,2001,7,Wednesday,11,work
2001-08-25 11:52:00,2001,8,Saturday,11,work
2001-11-27 12:51:34,2001,11,Tuesday,12,work
2001-10-21 14:14:51,2001,10,Sunday,14,work
2001-09-20 06:18:05,2001,9,Thursday,6,work
2001-11-27 08:09:06,2001,11,Tuesday,8,work
2002-03-08 11:22:45,2002,3,Friday,11,work
2002-02-25 09:25:02,2002,2,Monday,9,work
2001-12-17 09:41:02,2001,12,Monday,9,work
2002-02-04 09:27:23,2002,2,Monday,9,work
2002-03-05 15:16:41,2002,3,Tuesday,15,work
2002-01-28 13:31:20,2002,1,Monday,13,work
2001-08-25 09:02:20,2001,8,Saturday,9,work
2001-08-15 06:53:42,2001,8,Wednesday,6,work
2001-07-27 08:36:27,2001,7,Friday,8,work
2001-12-18 06:56:03,2001,12,Tuesday,6,work
2001-07-27 07:25:59,2001,7,Friday,7,personal
2002-01-07 07:23:58,2002,1,Monday,7,work
2001-10-26 14:01:02,2001,10,Friday,14,work
2001-09-19 05:59:23,2001,9,Wednesday,5,work
2002-03-07 11:47:51,2002,3,Thursday,11,work
2001-10-24 07:50:52,2001,10,Wednesday,7,notification
2001-12-13 14:08:07,2001,12,Thursday,14,work
2001-10-11 16:13:42,2001,10,Thursday,16,notification
2001-09-05 05:28:04,2001,9,Wednesday,5,work
2002-02-05 07:28:02,2002,2,Tuesday,7,work
2001-10-15 12:08:48,2001,10,Monday,12,work
2001-07-28 09:24:00,2001,7,Saturday,9,work
2002-01-09 12:22:54,2002,1,Wednesday,12,work
2002-02-04 05:55:11,2002,2,Monday,5,work
2001-11-14 15:08:26,2001,11,Wednesday,15,work
2001-08-13 10:34:53,2001,8,Monday,10,work
2001-09-23 16:04:57,2001,9,Sunday,16,work
2001-12-19 14:24:57,2001,12,Wednesday,14,work
2001-08-29 06:42:18,2001,8,Wednesday,6,work
2001-10-16 15:19:50,2001,10,Tuesday,15,work
2002-03-18 11:51:21,2002,3,Monday,11,work
2001-10-15 08:13:52,2001,10,Monday,8,work
2001-12-13 14:56:09,2001,12,Thursday,14,work
2001-11-14 12:02:05,2001,11,Wednesday,12,personal
2002-01-11 09:29:44,2002,1,Friday,9,work
2002-01-30 08:05:59,2002,1,Wednesday,8,work
2001-09-14 14:40:26,2001,9,Friday,14,work
2002-01-11 09:40:05,2002,1,Friday,9,work
2001-09-19 06:45:54,2001,9,Wednesday,6,work
2001-08-13 10:30:26,2001,8,Monday,10,work
2001-07-30 06:49:57,2001,7,Monday,6,work
2001-08-01 10:03:39,2001,8,Wednesday,10,work
2001-08-17 06:51:42,2001,8,Friday,6,work
2001-07-30 06:58:58,2001,7,Monday,6,work
2002-01-18 12:17:40,2002,1,Friday,12,work
2001-09-18 06:56:18,2001,9,Tuesday,6,work
2002-01-16 15:06:10,2002,1,Wednesday,15,work
2002-03-05 14:12:40,2002,3,Tuesday,14,work
2001-08-28 08:07:11,2001,8,Tuesday,8,work
2001-12-11 06:59:11,2001,12,Tuesday,6,work
2001-09-21 10:27:15,2001,9,Friday,10,personal
2002-03-25 12:04:59,2002,3,Monday,12,work
2001-08-23 14:55:55,2001,8,Thursday,14,work
2001-07-23 07:50:27,2001,7,Monday,7,work
2002-01-07 15:45:19,2002,1,Monday,15,work
2001-10-26 14:09:31,2001,10,Friday,14,work
2001-12-13 11:06:21,2001,12,Thursday,11,work
2002-03-08 11:27:56,2002,3,Friday,11,work
2001-08-16 12:57:35,2001,8,Thursday,12,work
2002-01-04 06:29:06,2002,1,Friday,6,work
2001-10-18 13:39:09,2001,10,Thursday,13,work
2001-09-19 16:33:54,2001,9,Wednesday,16,work
2001-11-14 13:23:25,2001,11,Wednesday,13,work
2001-11-13 16:08:25,2001,11,Tuesday,16,personal
2002-01-02 06:52:45,2002,1,Wednesday,6,work
2002-01-04 14:32:41,2002,1,Friday,14,work
2001-08-28 09:09:16,2001,8,Tuesday,9,work
2001-11-27 14:26:44,2001,11,Tuesday,14,work
2001-09-12 16:16:39,2001,9,Wednesday,16,work
2001-08-02 15:20:59,2001,8,Thursday,15,work
2001-10-22 08:53:48,2001,10,Monday,8,work
2002-01-30 09:30:57,2002,1,Wednesday,9,work
2001-08-10 05:50:58,2001,8,Friday,5,work
2001-08-06 08:40:02,2001,8,Monday,8,work
2001-11-27 07:36:16,2001,11,Tuesday,7,work
2001-08-25 09:14:07,2001,8,Saturday,9,work
2001-11-09 12:01:10,2001,11,Friday,12,work
2001-10-21 14:10:04,2001,10,Sunday,14,work
2002-01-02 06:55:08,2002,1,Wednesday,6,work
2001-08-28 07:05:03,2001,8,Tuesday,7,work
2002-03-25 12:52:22,2002,3,Monday,12,work
2001-07-27 14:12:08,2001,7,Friday,14,work
2002-01-29 11:22:54,2002,1,Tuesday,11,work
2001-12-11 10:44:50,2001,12,Tuesday,10,work
2001-11-01 15:54:21,2001,11,Thursday,15,work
2002-03-04 15:01:21,2002,3,Monday,15,work
2001-09-18 07:25:14,2001,9,Tuesday,7,work
2001-11-09 05:14:33,2001,11,Friday,5,work
2002-01-14 11:31:47,2002,1,Monday,11,work
2001-11-13 06:54:31,2001,11,Tuesday,6,work
2002-01-07 06:31:37,2002,1,Monday,6,work
2002-01-04 12:49:16,2002,1,Friday,12,work
2001-09-19 15:33:33,2001,9,Wednesday,15,work
2002-03-25 12:55:37,2002,3,Monday,12,work
2001-12-17 06:57:31,2001,12,Monday,6,work
2001-12-10 09:19:01,2001,12,Monday,9,work
2001-08-27 07:34:17,2001,8,Monday,7,work
2002-03-22 06:50:48,2002,3,Friday,6,work
2001-12-11 07:21:00,2001,12,Tuesday,7,work
2001-10-26 07:12:46,2001,10,Friday,7,work
2001-09-24 14:27:48,2001,9,Monday,14,work
2001-11-13 16:07:03,2001,11,Tuesday,16,work
2002-03-05 13:09:28,2002,3,Tuesday,13,work
2001-11-27 11:35:27,2001,11,Tuesday,11,work
2002-03-22 06:45:44,2002,3,Friday,6,work
2001-11-27 08:02:22,2001,11,Tuesday,8,work
2001-09-24 16:05:35,2001,9,Monday,16,work
2002-03-25 12:04:26,2002,3,Monday,12,work
2001-08-09 07:46:59,2001,8,Thursday,7,work
2001-11-13 06:42:05,2001,11,Tuesday,6,work
2001-08-16 15:37:47,2001,8,Thursday,15,work
2001-09-17 08:13:38,2001,9,Monday,8,work
2002-01-23 14:05:14,2002,1,Wednesday,14,work
2001-10-18 14:47:01,2001,10,Thursday,14,work
2001-10-12 08:20:41,2001,10,Friday,8,work
2002-01-29 12:26:50,2002,1,Tuesday,12,personal
2002-03-01 14:35:02,2002,3,Friday,14,work
2001-12-20 11:09:12,2001,12,Thursday,11,work
2001-10-26 11:33:33,2001,10,Friday,11,work
2001-09-12 10:42:31,2001,9,Wednesday,10,work
2001-08-10 10:33:07,2001,8,Friday,10,work
2001-11-09 08:59:25,2001,11,Friday,8,work
2001-11-05 05:29:58,2001,11,Monday,5,work
2001-10-22 06:50:18,2001,10,Monday,6,work
2002-01-07 08:02:43,2002,1,Monday,8,work
2001-08-01 10:11:24,2001,8,Wednesday,10,work
2002-02-07 11:53:33,2002,2,Thursday,11,work
2001-09-28 06:34:55,2001,9,Friday,6,work
2001-11-09 10:37:09,2001,11,Friday,10,work
2001-09-18 08:34:28,2001,9,Tuesday,8,work
2001-10-10 13:19:31,2001,10,Wednesday,13,work
2001-07-31 09:12:59,2001,7,Tuesday,9,work
2001-09-18 15:19:58,2001,9,Tuesday,15,work
2001-09-20 07:56:51,2001,9,Thursday,7,work
2001-07-27 09:32:50,2001,7,Friday,9,work
2001-08-09 13:17:59,2001,8,Thursday,13,work
2001-10-11 08:11:54,2001,10,Thursday,8,work
2001-10-31 15:27:21,2001,10,Wednesday,15,work
2001-08-29 12:38:35,2001,8,Wednesday,12,work
2002-01-10 11:20:49,2002,1,Thursday,11,personal
2001-07-27 08:18:31,2001,7,Friday,8,work
2002-01-17 14:42:16,2002,1,Thursday,14,work
2001-08-16 07:32:49,2001,8,Thursday,7,work
2001-08-14 07:27:18,2001,8,Tuesday,7,work
2002-01-18 11:42:56,2002,1,Friday,11,work
2001-09-25 15:00:26,2001,9,Tuesday,15,notification
2001-05-24 14:41:31,2001,5,Thursday,14,work
2001-07-23 08:10:47,2001,7,Monday,8,work
2002-01-03 15:42:13,2002,1,Thursday,15,work
2001-10-08 15:24:59,2001,10,Monday,15,work
2002-03-11 14:52:41,2002,3,Monday,14,work
2001-11-09 11:55:50,2001,11,Friday,11,work
2002-03-25 12:58:12,2002,3,Monday,12,work
2001-08-28 14:50:01,2001,8,Tuesday,14,work
2002-01-22 12:15:18,2002,1,Tuesday,12,work
2001-10-15 08:33:18,2001,10,Monday,8,personal
2001-09-06 17:34:58,2001,9,Thursday,17,work
2001-07-27 14:53:52,2001,7,Friday,14,work
2002-02-11 15:33:41,2002,2,Monday,15,work
2002-01-03 15:44:17,2002,1,Thursday,15,work
2002-03-25 12:04:12,2002,3,Monday,12,work
2001-10-08 12:10:42,2001,10,Monday,12,work
2001-10-28 15:57:19,2001,10,Sunday,15,work
2002-03-12 07:43:15,2002,3,Tuesday,7,work
2002-02-12 07:27:50,2002,2,Tuesday,7,work
2002-02-07 07:28:39,2002,2,Thursday,7,work
2001-07-27 14:07:06,2001,7,Friday,14,work
2001-10-15 11:06:55,2001,10,Monday,11,work
2002-02-11 15:32:15,2002,2,Monday,15,work
2001-09-23 15:05:40,2001,9,Sunday,15,work
2001-09-20 11:30:02,2001,9,Thursday,11,work
2001-10-31 06:21:06,2001,10,Wednesday,6,work
2001-08-30 11:06:53,2001,8,Thursday,11,work
2001-10-22 15:00:15,2001,10,Monday,15,work
2002-02-08 11:29:23,2002,2,Friday,11,work
2002-02-01 09:20:30,2002,2,Friday,9,work
2001-08-29 09:22:34,2001,8,Wednesday,9,notification
2001-11-14 12:02:49,2001,11,Wednesday,12,work
2002-01-29 11:49:13,2002,1,Tuesday,11,work
2002-02-12 13:09:34,2002,2,Tuesday,13,work
2001-11-12 08:00:07,2001,11,Monday,8,work
2001-08-25 08:57:44,2001,8,Saturday,8,work
2001-07-23 09:15:55,2001,7,Monday,9,work
2001-11-15 09:24:22,2001,11,Thursday,9,work
2001-08-29 12:20:50,2001,8,Wednesday,12,notification
2002-02-01 14:52:35,2002,2,Friday,14,work
2001-11-05 09:09:17,2001,11,Monday,9,work
2001-09-20 10:43:53,2001,9,Thursday,10,work
2001-12-12 06:51:20,2001,12,Wednesday,6,notification
2001-08-07 15:16:55,2001,8,Tuesday,15,work
2002-03-22 08:22:31,2002,3,Friday,8,work
2001-08-09 07:32:53,2001,8,Thursday,7,work
2001-08-30 15:35:42,2001,8,Thursday,15,work
2001-07-30 06:40:51,2001,7,Monday,6,personal
2002-01-28 07:18:16,2002,1,Monday,7,work
2001-10-24 11:23:36,2001,10,Wednesday,11,work
2002-02-25 09:05:28,2002,2,Monday,9,work
2001-10-10 08:09:50,2001,10,Wednesday,8,work
2001-10-02 14:02:04,2001,10,Tuesday,14,work
2002-01-24 07:24:27,2002,1,Thursday,7,work
2002-01-10 11:21:55,2002,1,Thursday,11,work
2001-07-25 11:43:50,2001,7,Wednesday,11,work
2002-01-08 14:54:41,2002,1,Tuesday,14,work
2001-08-07 15:47:29,2001,8,Tuesday,15,work
2001-07-30 09:06:57,2001,7,Monday,9,work
2001-12-10 05:21:30,2001,12,Monday,5,work
2001-08-28 14:23:15,2001,8,Tuesday,14,work
2001-08-06 08:38:48,2001,8,Monday,8,work
2001-08-16 15:39:45,2001,8,Thursday,15,work
2001-12-28 13:05:58,2001,12,Friday,13,work
2001-09-18 13:18:01,2001,9,Tuesday,13,work
2001-07-23 06:56:55,2001,7,Monday,6,personal
2001-10-15 09:19:25,2001,10,Monday,9,work
2001-08-06 07:19:02,2001,8,Monday,7,notification
2001-08-10 08:00:49,2001,8,Friday,8,work
2001-10-21 13:27:30,2001,10,Sunday,13,work
2002-01-10 07:41:59,2002,1,Thursday,7,work
2001-12-27 09:15:53,2001,12,Thursday,9,personal
2001-07-27 14:06:25,2001,7,Friday,14,work
2002-02-27 11:24:51,2002,2,Wednesday,11,work
2001-08-25 10:01:43,2001,8,Saturday,10,work
2001-12-26 07:33:36,2001,12,Wednesday,7,work
2002-01-17 15:10:47,2002,1,Thursday,15,work
2001-08-03 08:54:32,2001,8,Friday,8,work
2002-01-14 09:01:11,2002,1,Monday,9,work
2001-07-23 15:09:30,2001,7,Monday,15,work
2002-03-17 12:17:03,2002,3,Sunday,12,work
2002-01-07 06:49:26,2002,1,Monday,6,work
2001-11-16 06:40:09,2001,11,Friday,6,work
2002-03-25 12:03:34,2002,3,Monday,12,work
2001-09-24 15:58:33,2001,9,Monday,15,work
2001-12-12 06:52:54,2001,12,Wednesday,6,work
2001-09-18 07:29:02,2001,9,Tuesday,7,work
2001-08-09 07:47:52,2001,8,Thursday,7,work
2001-11-13 16:26:23,2001,11,Tuesday,16,work
2001-09-27 07:54:27,2001,9,Thursday,7,personal
2001-08-10 09:44:54,2001,8,Friday,9,work
2001-10-09 08:57:51,2001,10,Tuesday,8,work
2002-01-08 07:04:23,2002,1,Tuesday,7,work
2002-01-07 14:14:57,2002,1,Monday,14,personal
2001-10-08 11:40:07,2001,10,Monday,11,work
2001-08-13 06:34:10,2001,8,Monday,6,work
2002-01-10 11:18:51,2002,1,Thursday,11,work
2001-08-14 07:11:43,2001,8,Tuesday,7,work
2002-01-10 14:42:20,2002,1,Thursday,14,personal
2001-08-20 19:32:00,2001,8,Monday,19,work
2001-09-10 05:14:44,2001,9,Monday,5,personal
2001-10-09 14:27:08,2001,10,Tuesday,14,work
2002-03-06 13:22:22,2002,3,Wednesday,13,work
2001-09-26 11:21:33,2001,9,Wednesday,11,personal
2002-03-25 12:12:43,2002,3,Monday,12,work
2001-08-24 03:49:01,2001,8,Friday,3,work
2001-10-09 09:11:58,2001,10,Tuesday,9,work
2001-12-17 09:39:53,2001,12,Monday,9,work
2002-01-09 09:28:56,2002,1,Wednesday,9,work
2001-09-27 07:39:16,2001,9,Thursday,7,work
2002-02-11 11:06:54,2002,2,Monday,11,work
2001-10-18 09:41:58,2001,10,Thursday,9,work
2002-01-31 14:55:48,2002,1,Thursday,14,work
2002-03-12 06:32:44,2002,3,Tuesday,6,work
2001-10-18 15:56:54,2001,10,Thursday,15,work
2001-12-17 09:40:32,2001,12,Monday,9,work
2001-07-28 09:44:39,2001,7,Saturday,9,notification
